h_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,createdate
420030405002016,6,3,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,4,1,0,1,0,0,6,0,0,1,0,2,2,4,20130521
420030405002017,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,20130521
420030406001002,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,3,0,0,1,0,0,2,1,20130521
420030406001003,19,8,8,3,3,10,6,0,0,0,0,0,0,2,0,0,0,2,2,1,1,4,6,0,1,0,0,11,6,0,2,0,0,19,0,1,4,4,2,13,6,20130521
420030406001004,33,10,14,9,11,13,9,0,0,0,1,2,0,2,1,2,0,0,4,0,5,3,7,1,2,1,2,17,14,1,0,0,1,30,3,6,5,8,4,15,18,20130521
420030406001005,76,25,39,12,26,24,26,1,1,0,6,8,2,10,3,0,1,1,6,1,4,4,18,0,8,1,1,75,1,0,0,0,0,72,4,7,13,16,15,39,37,20130521
420030406001006,34,15,12,7,11,12,11,0,0,0,0,1,0,4,0,0,3,1,3,0,0,4,13,1,3,1,0,27,3,0,3,0,1,34,0,3,5,4,7,19,15,20130521
420030406001007,14,7,5,2,4,7,3,0,0,0,2,0,0,3,0,0,0,0,1,1,1,2,3,0,1,0,0,12,1,0,0,0,1,14,0,0,3,1,3,10,4,20130521
420030406001008,47,15,23,9,17,19,11,0,0,0,2,1,0,0,3,0,0,0,0,0,3,11,9,1,13,3,1,30,6,0,10,0,1,45,2,3,3,13,13,28,19,20130521
420030406001009,14,7,4,3,9,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,4,2,4,0,0,9,0,3,1,0,1,13,1,0,1,3,3,9,5,20130521
420030406001010,12,6,6,0,4,2,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,1,0,4,0,0,4,1,0,6,0,1,10,2,0,0,2,4,7,5,20130521
420030406001012,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,20130521
420030406001013,5,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,5,0,0,0,0,0,5,0,1,0,1,0,2,3,20130521
420030406001014,12,2,8,2,3,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,5,1,1,0,0,10,1,0,0,1,0,12,0,1,3,2,4,4,8,20130521
420030406001015,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,1,20130521
420030406001016,19,5,8,6,3,9,7,0,0,0,0,0,1,1,0,0,2,1,1,0,0,3,5,1,3,0,1,16,2,0,1,0,0,19,0,2,4,6,2,13,6,20130521
420030406001017,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,1,20130521
420030406001018,19,4,9,6,7,7,5,0,0,0,0,0,1,3,0,0,1,1,1,0,1,3,2,2,1,2,1,12,2,0,5,0,0,18,1,0,6,2,7,10,9,20130521
420030406001019,8,2,6,0,1,6,1,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,1,0,0,1,0,7,0,1,0,0,0,8,0,1,1,3,1,4,4,20130521
420030406001020,18,7,6,5,4,12,2,0,0,0,0,0,0,3,0,0,1,1,1,1,0,2,5,0,3,0,1,14,2,0,1,0,1,18,0,0,2,4,5,10,8,20130521
420030406001021,11,4,4,3,5,5,1,0,0,0,1,2,0,1,0,1,0,1,0,0,1,2,0,0,1,1,0,9,2,0,0,0,0,11,0,1,4,1,1,4,7,20130521
420030406001022,5,3,1,1,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,4,1,0,0,0,0,5,0,0,1,0,1,3,2,20130521
420030406001023,10,2,6,2,3,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,1,0,2,9,1,0,0,0,0,10,0,0,0,2,6,8,2,20130521
420030406001025,6,3,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,5,0,1,0,0,0,4,2,1,2,0,0,1,5,20130521
420030409001000,14,7,3,4,4,5,5,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,5,0,2,0,0,7,5,0,0,0,2,13,1,0,1,4,2,9,5,20130521
420030409001003,18,8,6,4,6,6,6,0,0,0,1,0,0,0,0,0,2,1,0,0,1,3,5,0,3,0,2,12,6,0,0,0,0,17,1,0,3,5,2,8,10,20130521
420030409001012,8,3,5,0,3,2,3,0,0,0,0,1,0,0,0,2,1,0,0,1,0,2,1,0,0,0,0,6,1,0,1,0,0,8,0,0,3,1,1,5,3,20130521
420030409001013,8,2,4,2,3,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,1,1,0,6,1,0,1,0,0,8,0,1,0,2,3,5,3,20130521
420030409001014,67,27,23,17,26,25,16,0,0,0,2,2,1,6,2,2,4,1,2,1,7,4,21,2,7,3,0,40,24,0,2,1,0,66,1,5,11,9,15,37,30,20130521
420030409001015,19,8,9,2,8,9,2,0,0,0,0,0,1,2,0,0,2,0,0,1,1,2,4,2,3,1,0,16,1,0,0,0,2,18,1,6,2,0,3,10,9,20130521
420030409001016,90,33,43,14,36,30,24,0,0,0,2,2,2,13,5,8,3,0,3,3,10,8,15,1,8,6,1,29,51,0,1,0,9,90,0,8,10,28,11,38,52,20130521
420030409001017,4,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,3,1,0,0,0,0,4,0,0,0,2,0,1,3,20130521
420030409001019,32,7,18,7,11,11,10,0,0,1,0,0,1,2,0,0,1,0,0,1,1,6,12,2,5,0,0,26,3,0,3,0,0,32,0,2,9,8,6,15,17,20130521
420030409001020,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,20130521
420030409001028,62,29,22,11,18,23,21,0,0,0,1,6,2,8,1,4,1,0,1,4,4,5,16,2,4,3,0,55,3,0,3,0,1,62,0,1,13,12,7,33,29,20130521
420030409001029,43,12,21,10,15,18,10,0,0,0,0,0,1,2,2,2,8,0,3,5,2,3,11,1,3,0,0,31,10,0,1,0,1,42,1,2,11,8,10,25,18,20130521
420030409001030,42,14,17,11,14,19,9,0,0,0,0,0,0,6,0,1,3,1,2,1,2,6,10,1,7,2,0,30,9,0,3,0,0,40,2,2,8,6,12,18,24,20130521
420030409002000,11,7,2,2,3,6,2,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,3,0,2,0,0,11,0,0,0,0,0,11,0,0,1,3,0,3,8,20130521
420030409002001,5,1,3,1,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,4,1,0,0,0,0,5,0,2,0,1,1,4,1,20130521
420030409002002,7,3,2,2,1,5,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,1,0,0,0,5,1,0,0,0,1,7,0,0,1,3,0,4,3,20130521
420030409002003,43,14,19,10,13,20,10,0,0,0,1,0,1,6,0,2,2,3,4,1,3,6,6,1,3,2,2,28,13,0,1,0,1,42,1,4,7,8,10,29,14,20130521
